framenum,queue density,dynamic density
1992,0.00476065,0.0247591
1995,0.00445958,0.0269005
1998,0.00377465,0.0262984
2001,0.00796703,0.0302838
2004,0.034781,0.0375847
2007,0.0693738,0.0312171
2010,0.106782,0.0645115
2013,0.150166,0.0710936
2016,0.190494,0.0663292
2019,0.233103,0.0822294
2022,0.265689,0.092319
2025,0.296323,0.0930265
2028,0.315498,0.115693
2031,0.331748,0.0890223
2034,0.314177,0.0758317
2037,0.292507,0.10516
2040,0.269554,0.0860793
2043,0.244596,0.0825568
2046,0.219667,0.0742586
2049,0.196805,0.107783
2052,0.175576,0.090219
2055,0.155318,0.0563526
2058,0.140121,0.0657986
2061,0.132655,0.0720608
2064,0.112479,0.0489274
2067,0.0902416,0.0453146
2070,0.0671572,0.0379836
2073,0.0461463,0.0420744
2076,0.0291209,0.0251618
2079,0.0167695,0.0361809
2082,0.00953259,0.0269268
2085,0.00947614,0.0329407
2088,0.0099729,0.0352138
2091,0.00961162,0.0284849
2094,0.00960409,0.0313149
2097,0.0113277,0.0312735
2100,0.0113653,0.0336143
2103,0.0167921,0.052115
2106,0.0241382,0.0519043
2109,0.0316536,0.0666867
2112,0.0420857,0.0653282
2115,0.0524462,0.0799676
2118,0.063168,0.0820751
2121,0.0787709,0.0851084
2124,0.104753,0.110492
2127,0.130047,0.161053
2130,0.145315,0.156115
2133,0.157929,0.116551
2136,0.169728,0.138367
2139,0.180638,0.145936
2142,0.187799,0.143218
2145,0.192718,0.142153
2148,0.194859,0.139436
2151,0.197034,0.170736
2154,0.204046,0.163571
2157,0.221797,0.154505
2160,0.227913,0.132896
2163,0.224586,0.139271
2166,0.220747,0.119317
2169,0.215682,0.126419
2172,0.205713,0.107869
2175,0.187735,0.111309
2178,0.168181,0.0779392
2181,0.148419,0.104922
2184,0.128131,0.0538687
2187,0.107847,0.076208
2190,0.0884766,0.0486678
2193,0.0671873,0.0657534
2196,0.0489989,0.068941
2199,0.036817,0.0668975
2202,0.0268102,0.0609815
2205,0.0194942,0.0242285
2208,0.0134954,0.0342353
2211,0.00874981,0.0201754
2214,0.0058445,0.0243376
2217,0.00540795,0.0263096
2220,0.00517462,0.0232839
2223,0.00501656,0.0268742
2226,0.00516333,0.0269381
2229,0.00593858,0.0237844
2232,0.00558859,0.0241608
2235,0.00646922,0.0265279
2238,0.00690953,0.0233855
2241,0.00774123,0.0257451
2244,0.00684932,0.0239613
2247,0.00771112,0.0302123
